"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030101","GO:0030101","natural killer cell activation","3/80","99/18870",0.00859521181590523,0.0235411704715354,0.0118916631862359,"IL2/KLRC2/KLRK1",3
"GO:0046620","GO:0046620","regulation of organ growth","3/80","99/18870",0.00859521181590523,0.0235411704715354,0.0118916631862359,"EDN1/IL7/CDK1",3
"GO:0141060","GO:0141060","disruption of anatomical structure in another organism","3/80","99/18870",0.00859521181590523,0.0235411704715354,0.0118916631862359,"IFNG/CCL13/PRF1",3
"GO:0043618","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","2/80","33/18870",0.00860689999083903,0.0235411704715354,0.0118916631862359,"ATF3/EPAS1",2
"GO:0048566","GO:0048566","embryonic digestive tract development","2/80","33/18870",0.00860689999083903,0.0235411704715354,0.0118916631862359,"CXCL8/TNF",2
"GO:0072539","GO:0072539","T-helper 17 cell differentiation","2/80","33/18870",0.00860689999083903,0.0235411704715354,0.0118916631862359,"IL2/IL6",2
"GO:0090279","GO:0090279","regulation of calcium ion import","2/80","33/18870",0.00860689999083903,0.0235411704715354,0.0118916631862359,"CCL2/SPINK1",2
"GO:1902235","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","2/80","33/18870",0.00860689999083903,0.0235411704715354,0.0118916631862359,"PMAIP1/HSPA1A",2
"GO:0042692","GO:0042692","muscle cell differentiation","6/80","419/18870",0.00873296178813975,0.0238395429182552,0.0120423840114699,"CXCL10/EDN1/DKK1/SOD2/ADM/CDK1",6
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","6/80","419/18870",0.00873296178813975,0.0238395429182552,0.0120423840114699,"IFNG/TNF/CCL21/DKK1/HSPA1A/CCR7",6
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","3/80","101/18870",0.00907739854811907,0.0247557403122976,0.0125051949339443,"CXCR4/EPAS1/G0S2",3
"GO:0002717","GO:0002717","positive regulation of natural killer cell mediated immunity","2/80","34/18870",0.0091198700169476,0.0247753528796961,0.0125151020898355,"KLRC2/KLRK1",2
"GO:0002828","GO:0002828","regulation of type 2 immune response","2/80","34/18870",0.0091198700169476,0.0247753528796961,0.0125151020898355,"CD86/IL6",2
"GO:0010661","GO:0010661","positive regulation of muscle cell apoptotic process","2/80","34/18870",0.0091198700169476,0.0247753528796961,0.0125151020898355,"IFNG/SOD2",2
"GO:1902176","GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","2/80","34/18870",0.0091198700169476,0.0247753528796961,0.0125151020898355,"IL10/SOD2",2
"GO:0006006","GO:0006006","glucose metabolic process","4/80","193/18870",0.00916821422702833,0.0248826219939349,0.0125692883580312,"ATF3/PMAIP1/TNF/FBP1",4
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","3/80","102/18870",0.00932432427966645,0.0252818792486323,0.0127709704622946,"IER3/TNF/SOD2",3
"GO:0006304","GO:0006304","DNA modification","3/80","103/18870",0.00957515519533776,0.0258621259074075,0.0130640781410074,"FOS/CYP1B1/APOBEC3A",3
"GO:0006885","GO:0006885","regulation of pH","3/80","103/18870",0.00957515519533776,0.0258621259074075,0.0130640781410074,"EDN1/FASLG/CA2",3
"GO:0009408","GO:0009408","response to heat","3/80","103/18870",0.00957515519533776,0.0258621259074075,0.0130640781410074,"CXCL10/THBS1/HSPA1A",3
"GO:1901655","GO:1901655","cellular response to ketone","3/80","103/18870",0.00957515519533776,0.0258621259074075,0.0130640781410074,"FOS/CYP1B1/FBP1",3
"GO:0002719","GO:0002719","negative regulation of cytokine production involved in immune response","2/80","35/18870",0.00964619600697849,0.0260039967213077,0.0131357432239691,"IL10/TNF",2
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","2/80","35/18870",0.00964619600697849,0.0260039967213077,0.0131357432239691,"EDN1/DKK1",2
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","4/80","196/18870",0.00966418607239795,0.0260275155104179,0.0131476235813619,"CCL2/IER3/DUSP1/CDK1",4
"GO:0019218","GO:0019218","regulation of steroid metabolic process","3/80","104/18870",0.00982990353484003,0.026432327690112,0.0133521117184505,"IFNG/TNF/ADM",3
"GO:0007369","GO:0007369","gastrulation","4/80","197/18870",0.0098333152140146,0.026432327690112,0.0133521117184505,"IL10/MMP9/DUSP1/DKK1",4
"GO:0010586","GO:0010586","miRNA metabolic process","3/80","105/18870",0.0100885811696968,0.0270925664490232,0.0136856268660071,"FOS/IL10/TNF",3
"GO:0060537","GO:0060537","muscle tissue development","6/80","433/18870",0.0101661163373118,0.0272493289839474,0.0137648144012146,"ATF3/EDN1/FOS/DKK1/EGR2/CDK1",6
"GO:0006882","GO:0006882","intracellular zinc ion homeostasis","2/80","36/18870",0.0101857584311658,0.0272493289839474,0.0137648144012146,"S100A8/MT2A",2
"GO:0045589","GO:0045589","regulation of regulatory T cell differentiation","2/80","36/18870",0.0101857584311658,0.0272493289839474,0.0137648144012146,"IFNG/IL2",2
"GO:0055023","GO:0055023","positive regulation of cardiac muscle tissue growth","2/80","36/18870",0.0101857584311658,0.0272493289839474,0.0137648144012146,"EDN1/CDK1",2
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response","3/80","106/18870",0.0103511996068416,0.0276392772772035,0.0139617941465104,"IL6/SERPINE1/TNF",3
"GO:0030316","GO:0030316","osteoclast differentiation","3/80","106/18870",0.0103511996068416,0.0276392772772035,0.0139617941465104,"FOS/IFNG/TNF",3
"GO:0048144","GO:0048144","fibroblast proliferation","3/80","107/18870",0.0106177699921857,0.0283241366648145,0.014307746238283,"LIF/SOD2/CDK1",3
"GO:0050728","GO:0050728","negative regulation of inflammatory response","4/80","202/18870",0.0107078690378914,0.0284568620540864,0.0143747915717931,"IER3/IL10/IL2/IL2RA",4
"GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint signaling","2/80","37/18870",0.010738438510976,0.0284568620540864,0.0143747915717931,"IER3/CDK1",2
"GO:0010863","GO:0010863","positive regulation of phospholipase C activity","2/80","37/18870",0.010738438510976,0.0284568620540864,0.0143747915717931,"CD86/C5AR1",2
"GO:0046688","GO:0046688","response to copper ion","2/80","37/18870",0.010738438510976,0.0284568620540864,0.0143747915717931,"MT2A/CDK1",2
"GO:0051385","GO:0051385","response to mineralocorticoid","2/80","37/18870",0.010738438510976,0.0284568620540864,0.0143747915717931,"EDN1/FOS",2
"GO:0060323","GO:0060323","head morphogenesis","2/80","37/18870",0.010738438510976,0.0284568620540864,0.0143747915717931,"DKK1/CLDN5",2
"GO:0097345","GO:0097345","mitochondrial outer membrane permeabilization","2/80","37/18870",0.010738438510976,0.0284568620540864,0.0143747915717931,"IER3/HSPA1A",2
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","4/80","205/18870",0.0112560152712874,0.0298003269529184,0.0150534337870881,"CXCL10/FASLG/CCL21/CCR7",4
"GO:0002369","GO:0002369","T cell cytokine production","2/80","38/18870",0.0113041182150166,0.0298152751793255,0.0150609847826463,"IL1B/IL6",2
"GO:0002724","GO:0002724","regulation of T cell cytokine production","2/80","38/18870",0.0113041182150166,0.0298152751793255,0.0150609847826463,"IL1B/IL6",2
"GO:0035633","GO:0035633","maintenance of blood-brain barrier","2/80","38/18870",0.0113041182150166,0.0298152751793255,0.0150609847826463,"IL6/CLDN5",2
"GO:0040036","GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","2/80","38/18870",0.0113041182150166,0.0298152751793255,0.0150609847826463,"THBS1/SMOC2",2
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","5/80","318/18870",0.0113174207087855,0.0298223590722125,0.0150645631632694,"NFKBIA/KLRC2/KLRK1/C5AR1/CCR7",5
"GO:0045445","GO:0045445","myoblast differentiation","3/80","110/18870",0.011441298955387,0.0301205330512485,0.015215183733894,"CXCL10/TNF/EPAS1",3
"GO:0010948","GO:0010948","negative regulation of cell cycle process","5/80","320/18870",0.0116044051141171,0.0305213239377856,0.0154176405419179,"CCL2/IER3/DUSP1/LIF/CDK1",5
"GO:2000241","GO:2000241","regulation of reproductive process","4/80","207/18870",0.0116313316041995,0.0305635271058901,0.0154389591871016,"DUSP1/SPINK1/LIF/TIMP1",4
"GO:0033209","GO:0033209","tumor necrosis factor-mediated signaling pathway","3/80","111/18870",0.0117237814956149,0.0307776656272731,0.0155471298141553,"NFKBIA/TNF/HSPA1A",3
"GO:0031348","GO:0031348","negative regulation of defense response","5/80","321/18870",0.011749746107818,0.0308170278402061,0.0155670133700316,"IER3/IL10/IL2/IL2RA/A2M",5
"GO:0008016","GO:0008016","regulation of heart contraction","4/80","208/18870",0.011821978159152,0.0309633106087188,0.0156409071220524,"EDN1/TNF/ADM/EPAS1",4
"GO:0014037","GO:0014037","Schwann cell differentiation","2/80","39/18870",0.0118826802549658,0.0309633106087188,0.0156409071220524,"EGR2/CDK1",2
"GO:0043550","GO:0043550","regulation of lipid kinase activity","2/80","39/18870",0.0118826802549658,0.0309633106087188,0.0156409071220524,"CCL21/CCR7",2
"GO:0043620","GO:0043620","regulation of DNA-templated transcription in response to stress","2/80","39/18870",0.0118826802549658,0.0309633106087188,0.0156409071220524,"ATF3/EPAS1",2
"GO:0045823","GO:0045823","positive regulation of heart contraction","2/80","39/18870",0.0118826802549658,0.0309633106087188,0.0156409071220524,"EDN1/ADM",2
"GO:0071548","GO:0071548","response to dexamethasone","2/80","39/18870",0.0118826802549658,0.0309633106087188,0.0156409071220524,"EDN1/CYP1B1",2
"GO:1900274","GO:1900274","regulation of phospholipase C activity","2/80","39/18870",0.0118826802549658,0.0309633106087188,0.0156409071220524,"CD86/C5AR1",2
"GO:0032355","GO:0032355","response to estradiol","3/80","113/18870",0.0123007627857815,0.031993372838204,0.0161612360967188,"IL10/CYP1B1/AREG",3
"GO:0042177","GO:0042177","negative regulation of protein catabolic process","3/80","113/18870",0.0123007627857815,0.031993372838204,0.0161612360967188,"IL10/SERPINE2/TIMP1",3
"GO:0001953","GO:0001953","negative regulation of cell-matrix adhesion","2/80","40/18870",0.0124740080815221,0.0322647225607694,0.01629830657545,"SERPINE1/THBS1",2
"GO:0035886","GO:0035886","vascular associated smooth muscle cell differentiation","2/80","40/18870",0.0124740080815221,0.0322647225607694,0.01629830657545,"SOD2/ADM",2
"GO:0042307","GO:0042307","positive regulation of protein import into nucleus","2/80","40/18870",0.0124740080815221,0.0322647225607694,0.01629830657545,"IFNG/CDK1",2
"GO:0060421","GO:0060421","positive regulation of heart growth","2/80","40/18870",0.0124740080815221,0.0322647225607694,0.01629830657545,"EDN1/CDK1",2
"GO:0070232","GO:0070232","regulation of T cell apoptotic process","2/80","40/18870",0.0124740080815221,0.0322647225607694,0.01629830657545,"CCL5/IL7R",2
"GO:1903524","GO:1903524","positive regulation of blood circulation","2/80","40/18870",0.0124740080815221,0.0322647225607694,0.01629830657545,"EDN1/ADM",2
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process","3/80","115/18870",0.0128938243634995,0.0333199196293194,0.0168313322442235,"EDN1/IL1B/CYP1B1",3
"GO:0042554","GO:0042554","superoxide anion generation","2/80","41/18870",0.0130779858803746,0.0337337578861086,0.0170403798431637,"EDN1/SOD2",2
"GO:0045066","GO:0045066","regulatory T cell differentiation","2/80","41/18870",0.0130779858803746,0.0337337578861086,0.0170403798431637,"IFNG/IL2",2
"GO:0021700","GO:0021700","developmental maturation","5/80","330/18870",0.0131141280651155,0.0337959502155132,0.017071795878103,"EDN1/CCL21/SPINK1/C3/EPAS1",5
"GO:0015908","GO:0015908","fatty acid transport","3/80","116/18870",0.0131964060128942,0.0339457000826189,0.0171474410115494,"EDN1/IL1B/THBS1",3
"GO:0019882","GO:0019882","antigen processing and presentation","3/80","116/18870",0.0131964060128942,0.0339457000826189,0.0171474410115494,"CCL21/THBS1/CCR7",3
"GO:2000278","GO:2000278","regulation of DNA biosynthetic process","3/80","117/18870",0.0135030319799517,0.0347026686474696,0.017529818566933,"TNF/CYP1B1/SMOC2",3
"GO:0050850","GO:0050850","positive regulation of calcium-mediated signaling","2/80","42/18870",0.0136944985681935,0.0351304534046169,0.0177459111462868,"TNF/CCL4",2
"GO:1904706","GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation","2/80","42/18870",0.0136944985681935,0.0351304534046169,0.0177459111462868,"IL10/SOD2",2
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","5/80","334/18870",0.0137536181198376,0.0352177878747709,0.0177900275637298,"IL1B/MMP9/TNFRSF8/FBP1/TIMP1",5
"GO:0104004","GO:0104004","cellular response to environmental stimulus","5/80","334/18870",0.0137536181198376,0.0352177878747709,0.0177900275637298,"IL1B/MMP9/TNFRSF8/FBP1/TIMP1",5
"GO:0006090","GO:0006090","pyruvate metabolic process","3/80","118/18870",0.0138137096675145,0.035339444859789,0.017851481767625,"IER3/IFNG/FBP1",3
"GO:0042594","GO:0042594","response to starvation","4/80","218/18870",0.0138397528627165,0.0353738542232671,0.0178688634250676,"ATF3/FOS/PMAIP1/ADM",4
"GO:0019432","GO:0019432","triglyceride biosynthetic process","2/80","43/18870",0.0143234317886401,0.0365104536245827,0.0184430089321682,"C3/GPAT2",2
"GO:1902110","GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process","2/80","43/18870",0.0143234317886401,0.0365104536245827,0.0184430089321682,"IER3/HSPA1A",2
"GO:1904646","GO:1904646","cellular response to amyloid-beta","2/80","43/18870",0.0143234317886401,0.0365104536245827,0.0184430089321682,"TNF/VCAM1",2
"GO:0007006","GO:0007006","mitochondrial membrane organization","3/80","120/18870",0.0144472482178532,0.0367926747451947,0.0185855710241601,"IER3/PMAIP1/HSPA1A",3
"GO:0006310","GO:0006310","DNA recombination","5/80","340/18870",0.0147519009885362,0.0375345016999983,0.0189602998975465,"IL10/IL2/IL7R/TNFSF13/CD40LG",5
"GO:0051100","GO:0051100","negative regulation of binding","3/80","121/18870",0.014770122298348,0.0375468538787868,0.0189665395171927,"IL10/NFKBIA/DKK1",3
"GO:0046006","GO:0046006","regulation of activated T cell proliferation","2/80","44/18870",0.014964671908398,0.0379726859897832,0.0191816457305382,"IL2/IL2RA",2
"GO:0046640","GO:0046640","regulation of alpha-beta T cell proliferation","2/80","44/18870",0.014964671908398,0.0379726859897832,0.0191816457305382,"IL2/IL2RA",2
"GO:0022612","GO:0022612","gland morphogenesis","3/80","122/18870",0.0150970745412018,0.0382740815760252,0.0193338936742733,"IL6/TNF/AREG",3
"GO:0006775","GO:0006775","fat-soluble vitamin metabolic process","2/80","45/18870",0.015618106013223,0.0393817412846889,0.0198934204911883,"IFNG/TNF",2
"GO:0030890","GO:0030890","positive regulation of B cell proliferation","2/80","45/18870",0.015618106013223,0.0393817412846889,0.0198934204911883,"IL2/IL7",2
"GO:0031641","GO:0031641","regulation of myelination","2/80","45/18870",0.015618106013223,0.0393817412846889,0.0198934204911883,"TNF/EGR2",2
"GO:0033574","GO:0033574","response to testosterone","2/80","45/18870",0.015618106013223,0.0393817412846889,0.0198934204911883,"EDN1/THBS1",2
"GO:1900744","GO:1900744","regulation of p38MAPK cascade","2/80","45/18870",0.015618106013223,0.0393817412846889,0.0198934204911883,"IL1B/DUSP1",2
"GO:1902686","GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","2/80","45/18870",0.015618106013223,0.0393817412846889,0.0198934204911883,"IER3/HSPA1A",2
"GO:0002768","GO:0002768","immune response-regulating cell surface receptor signaling pathway","5/80","346/18870",0.0157978794190395,0.0397993213346025,0.0201043582316405,"NFKBIA/KLRC2/KLRK1/C5AR1/CCR7",5
"GO:0006690","GO:0006690","icosanoid metabolic process","3/80","125/18870",0.0161024570672771,0.0405302884426357,0.0204736013268153,"EDN1/IL1B/CYP1B1",3
"GO:0032309","GO:0032309","icosanoid secretion","2/80","46/18870",0.0162836219040137,0.0407671068880344,0.0205932285642279,"EDN1/IL1B",2
"GO:0032892","GO:0032892","positive regulation of organic acid transport","2/80","46/18870",0.0162836219040137,0.0407671068880344,0.0205932285642279,"EDN1/IL1B",2
"GO:0042789","GO:0042789","mRNA transcription by RNA polymerase II","2/80","46/18870",0.0162836219040137,0.0407671068880344,0.0205932285642279,"EPAS1/C5AR1",2
"GO:0048483","GO:0048483","autonomic nervous system development","2/80","46/18870",0.0162836219040137,0.0407671068880344,0.0205932285642279,"VCAM1/EGR2",2
"GO:0060711","GO:0060711","labyrinthine layer development","2/80","46/18870",0.0162836219040137,0.0407671068880344,0.0205932285642279,"IL10/ADM",2
"GO:1902175","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","2/80","46/18870",0.0162836219040137,0.0407671068880344,0.0205932285642279,"IL10/SOD2",2
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","3/80","126/18870",0.0164457772743964,0.0411364099410325,0.0207797795059159,"EDN1/TNF/DKK1",3
"GO:0046942","GO:0046942","carboxylic acid transport","5/80","351/18870",0.0167066224128165,0.0417516924889692,0.0210905853272866,"EDN1/IL1B/TNF/SLC25A2/THBS1",5
"GO:0010594","GO:0010594","regulation of endothelial cell migration","4/80","231/18870",0.0167735376905549,0.041844464807077,0.0211374486368776,"EDN1/TNF/THBS1/SMOC2",4
